player_id,player_name,team,opponent,position,market_family,overall_signal_score,signal_tier,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,recommended_user_action
,J.Oliver,MIN,,TE,receiving,57.95,WATCH,WATCH at 58.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Rodgers,IND,,WR,receiving,57.88,WATCH,WATCH at 57.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Reiman,ARI,,TE,receiving,57.85,WATCH,WATCH at 57.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Winfree,IND,,WR,receiving,57.81,WATCH,WATCH at 57.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Davis-Price,PHI,,RB,"receiving, rushing",57.81,WATCH,WATCH at 57.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Pitts,ATL,,TE,receiving,57.74,WATCH,WATCH at 57.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.Swaim,CLE,,TE,receiving,57.71,WATCH,WATCH at 57.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Taylor,SF,,RB,"receiving, rushing",57.49,WATCH,WATCH at 57.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Ali,BAL,,RB,"receiving, rushing",57.45,WATCH,WATCH at 57.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Dotson,PHI,,WR,receiving,57.38,WATCH,WATCH at 57.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,I.Smith,HOU,,TE,receiving,57.37,WATCH,WATCH at 57.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Fisk,LAC,,TE,receiving,57.3,WATCH,WATCH at 57.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Hopkins,LA,,TE,receiving,57.24,WATCH,WATCH at 57.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Young,CAR,ATL,QB,"rushing, passing",57.18,WATCH,WATCH at 57.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Burks,TEN,,WR,receiving,57.16,WATCH,WATCH at 57.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Robinson,DET,,WR,receiving,57.09,WATCH,WATCH at 57.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Ford-Wheaton,NYG,,WR,receiving,57.09,WATCH,WATCH at 57.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Taylor,HOU,,RB,"receiving, rushing",57.09,WATCH,WATCH at 57.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Cas.Washington,ATL,,WR,receiving,57.02,WATCH,WATCH at 57.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,N.Bawden,NYJ,,RB,"receiving, rushing",57.0,WATCH,WATCH at 57.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Kmet,CHI,,TE,receiving,56.96,WATCH,WATCH at 57.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Z.Pascal,ARI,,WR,receiving,56.95,WATCH,WATCH at 57.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Walker,BAL,,WR,receiving,56.88,WATCH,WATCH at 56.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Huntley,MIA,NYJ,QB,rushing,56.84,WATCH,WATCH at 56.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Byrd,ATL,,WR,receiving,56.81,WATCH,WATCH at 56.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,E.Higgins,ARI,,TE,receiving,56.68,WATCH,WATCH at 56.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Drake,GB,,RB,"receiving, rushing",56.64,WATCH,WATCH at 56.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Bandy,DEN,,WR,receiving,56.59,WATCH,WATCH at 56.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Shenker,LV,,TE,receiving,56.55,WATCH,WATCH at 56.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Wilcox,CIN,,TE,receiving,56.48,WATCH,WATCH at 56.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Chandler,MIN,,RB,"receiving, rushing",56.38,WATCH,WATCH at 56.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,I.Likely,BAL,,TE,receiving,56.3,WATCH,WATCH at 56.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Carr,NO,NYG,QB,"rushing, passing",56.21,WATCH,WATCH at 56.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Durham,TB,,TE,receiving,56.21,WATCH,WATCH at 56.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Ty.Johnson,BUF,,RB,"receiving, rushing",56.2,WATCH,WATCH at 56.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Brooks,GB,,RB,"receiving, rushing",56.18,WATCH,WATCH at 56.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Chark,LAC,,WR,receiving,56.16,WATCH,WATCH at 56.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Graham,NO,,TE,receiving,56.14,WATCH,WATCH at 56.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
